First Image Number,First Object Number,Second Image Number,Second Object Number,Center_X_First,Center_Y_First,Center_X_Second,Center_Y_Second,Distance,Speed_per_Hour,Acceleration
37,15,38,17,455.5546875,96.1875,455.43037974683546,97.40506329113924,1.223892472983898,1.223892472983898,-1.632263045780555
38,15,39,12,1065.9212121212122,75.56969696969696,1051.0492813141684,80.5,15.667872028457253,15.667872028457253,14.443979555473355
39,15,40,15,1100.7601809954751,104.28506787330316,1101.134328358209,106.01990049751244,1.7747198322725402,1.7747198322725402,-13.893152196184714
40,15,41,14,1101.134328358209,106.01990049751244,1098.62,109.67,4.43227633061771,4.43227633061771,2.65755649834517
42,15,43,18,1099.94708994709,108.48677248677248,1098.6994535519125,109.6448087431694,1.7022469109096485,1.7022469109096485,-2.7300294197080612
43,15,44,10,548.7606382978723,96.24468085106383,548.3235294117648,93.09803921568628,3.176856584708492,3.176856584708492,1.4746096737988437
44,15,45,20,790.6722689075631,108.0672268907563,800.6754385964912,105.57894736842104,10.308003628577302,10.308003628577302,7.131147043868809
45,15,46,13,1138.9507042253522,92.78169014084509,1135.7798742138364,91.54088050314463,3.4049627779081124,3.4049627779081124,-6.903040850669189
46,15,47,23,1074.7685950413222,101.84710743801652,1069.8521341463415,125.65548780487804,24.310708821937524,24.310708821937524,20.905746044029414
47,15,48,18,546.0316742081448,87.63348416289593,545.8679245283018,87.58962264150944,0.16952224251405015,0.16952224251405015,-24.141186579423476
48,15,49,21,612.9545454545455,90.07386363636364,603.8729096989966,102.59866220735786,15.470833437163053,15.470833437163053,15.301311194649003
49,15,50,16,546.693023255814,88.0139534883721,547.3311897106109,88.59485530546624,0.862961960419713,0.862961960419713,-14.607871476743341
50,15,51,15,947.1981981981982,84.72972972972973,950.0567010309278,87.80412371134021,4.197968175068286,4.197968175068286,3.3350062146485726
51,15,52,13,950.0567010309278,87.80412371134021,947.532710280374,90.4859813084112,3.682782844514269,3.682782844514269,-0.5151853305540164
52,15,53,16,895.5983772819473,100.13590263691684,893.7598039215686,90.2843137254902,10.021684293632404,10.021684293632404,6.338901449118135
53,15,54,18,767.2755905511812,78.44094488188976,750.6058700209644,72.43815513626835,17.717592028423823,17.717592028423823,7.695907734791419
54,15,55,13,860.206008583691,61.89055793991416,866.4668587896253,70.19020172910663,10.396265306764246,10.396265306764246,-7.321326721659577
56,15,57,14,1069.2014652014652,80.94139194139194,1067.1028037383178,84.75700934579439,4.354688980131531,4.354688980131531,-6.041576326632715
58,15,59,19,885.6129032258065,79.09274193548387,889.5513307984791,81.0190114068441,4.384258867982382,4.384258867982382,0.029569887850851018
60,15,61,13,727.2875816993464,77.37581699346406,728.6489028213166,78.75862068965517,1.9404487262800543,1.9404487262800543,-2.4438101417023277
61,15,62,12,1077.414551607445,92.77664974619287,1076.6627218934912,84.28698224852072,8.522892826958167,8.522892826958167,6.582444100678112
62,15,63,18,440.8908450704225,129.20070422535213,443.3518005540166,129.23268698060943,2.4611632999185478,2.4611632999185478,-6.061729527039619
63,15,64,12,994.490662139219,93.94057724957555,983.85,89.794,11.420061017687516,11.420061017687516,8.958897717768968
64,15,65,10,447.8,126.8695652173913,453.1937984496124,124.70542635658914,5.811760380803326,5.811760380803326,-5.60830063688419
65,15,66,20,400.11035653650254,177.82173174872665,400.4661870503597,179.0244604316547,1.2542613919473309,1.2542613919473309,-4.557498988855995
66,15,67,18,909.3851851851852,125.0962962962963,913.0575539568346,121.5431654676259,5.109895407993581,5.109895407993581,3.85563401604625
67,15,68,12,1149.0,99.7753164556962,1150.357142857143,113.85267857142856,14.14262920648599,14.14262920648599,9.032733798492409
68,15,69,13,920.2897959183672,125.77551020408164,936.54375,115.60625,19.173024706241524,19.173024706241524,5.030395499755533
69,15,70,18,458.8571428571428,123.98268398268398,447.4959677419355,118.84677419354838,12.468114106012353,12.468114106012353,-6.704910600229171
70,15,71,11,962.1391585760516,100.26860841423948,962.6284403669724,102.72935779816514,2.508920923707479,2.508920923707479,-9.959193182304872
71,15,72,16,610.4362606232295,121.8186968838527,620.1459227467811,129.09012875536482,12.130591907057786,12.130591907057786,9.621670983350306
72,15,73,16,446.9830508474576,124.2542372881356,443.8744939271255,124.64574898785423,3.1331146704136303,3.1331146704136303,-8.997477236644155
73,15,74,15,1063.4016393442623,121.28073770491804,1065.3045871559632,123.00183486238532,2.5658109438341503,2.5658109438341503,-0.56730372657948
74,15,75,15,1065.3045871559632,123.00183486238532,1066.0737240075614,121.36672967863896,1.8069699661036487,1.8069699661036487,-0.7588409777305016
75,15,76,16,1066.0737240075614,121.36672967863896,1065.486111111111,118.51543209876544,2.911217409446999,2.911217409446999,1.1042474433433505
76,15,77,15,758.1075697211155,121.203187250996,764.7134831460675,120.07303370786516,6.701890718969653,6.701890718969653,3.790673309522654
77,15,78,9,764.7134831460675,120.07303370786516,767.4,113.09032258064516,7.481686139679041,7.481686139679041,0.7797954207093873
78,15,79,16,1155.79,145.33,1155.2251308900525,139.25130890052355,6.104880227672545,6.104880227672545,-1.3768059120064953
79,15,80,14,1061.169776119403,126.88059701492536,1064.7988826815642,124.62383612662944,4.273568081412082,4.273568081412082,-1.831312146260463
80,15,81,16,501.8071942446043,132.5841726618705,499.5465587044535,125.8582995951417,7.095621294512608,7.095621294512608,2.822053213100525
80,15,81,17,501.8071942446043,132.5841726618705,507.2988047808765,142.66334661354583,11.478132854703587,11.478132854703587,4.382511560190979
82,15,83,13,1140.5139442231075,125.84462151394422,1147.3774250440918,127.7010582010582,7.110114355851205,7.110114355851205,-4.368018498852382
83,15,84,13,577.3344481605351,146.6153846153846,577.6183745583039,144.40282685512366,2.230700796126843,2.230700796126843,-4.879413559724362
84,15,85,16,1106.064133016627,163.9144893111639,1106.2727272727273,168.05844155844156,4.1491989336974004,4.1491989336974004,1.9184981375705576
85,15,86,20,898.5435435435436,171.87387387387386,899.2142857142857,173.57580174927114,1.829331449646583,1.829331449646583,-2.3198674840508176
87,15,88,17,506.0452586206897,119.1918103448276,504.5165394402036,118.55216284987276,1.657145512798488,1.657145512798488,-0.1721859368480949
88,15,89,13,1111.3125,112.46428571428572,1111.549019607843,116.03921568627452,3.582745571418385,3.582745571418385,1.9256000586198971
89,15,90,15,775.7962962962963,121.17592592592592,779.0718232044198,114.20441988950276,7.702660121135164,7.702660121135164,4.119914549716778
90,15,91,18,779.0718232044198,114.20441988950276,770.4777777777778,112.81666666666666,8.705370514956826,8.705370514956826,1.002710393821662
91,15,92,12,795.624203821656,95.2547770700637,794.7851239669421,93.4793388429752,1.9637300987645454,1.9637300987645454,-6.741640416192281
92,15,93,20,1115.3020833333333,112.74479166666669,1126.2110215053765,123.72043010752688,15.47480440024849,15.47480440024849,13.511074301483944
93,15,94,9,225.8155555555556,92.12666666666668,225.33247422680407,91.01288659793816,1.2140319648531652,1.2140319648531652,-14.260772435395324
2,16,3,44,1091.2725118483413,89.35545023696683,1095.1335504885994,87.45276872964169,4.304394998124988,4.304394998124988,
2,16,3,54,1091.2725118483413,89.35545023696683,1087.6084656084656,100.28042328042328,11.523032189844702,11.523032189844702,7.218637191719714
4,16,5,14,663.5394402035623,46.04071246819338,660.1424870466321,43.72020725388601,4.113883226345347,4.113883226345347,-7.409148963499355
6,16,7,8,792.6354166666666,44.65104166666666,802.5764705882353,38.20392156862745,11.848624841308702,11.848624841308702,7.7347416149633546
7,16,8,20,936.943181818182,74.10227272727273,934.9661016949152,74.05932203389831,1.9775466052353619,1.9775466052353619,-9.87107823607334
8,16,9,8,701.7618181818182,63.525454545454544,708.4790996784566,57.839228295819936,8.800854485055094,8.800854485055094,6.823307879819732
9,16,10,19,1074.839603960396,131.06930693069307,1088.9899497487438,130.41876046901172,14.16529197117437,14.16529197117437,5.364437486119275
9,16,10,15,1074.839603960396,131.06930693069307,1064.192405063291,116.99493670886076,17.64796706410441,17.64796706410441,3.482675092930041
12,16,13,8,990.9378881987576,84.96273291925466,988.1377952755904,72.46062992125984,12.811834363230046,12.811834363230046,-4.836132700874364
17,16,18,13,1072.5311871227364,103.97183098591547,1077.6405405405403,99.45945945945944,6.816669945126885,6.816669945126885,-5.995164418103161
18,16,19,24,698.9083333333333,124.95833333333331,701.0840336134454,137.96218487394958,13.184605667188833,13.184605667188833,6.367935722061948
20,16,21,16,1118.0473484848485,105.7935606060606,1122.580586080586,111.58058608058607,7.351184050356457,7.351184050356457,-5.833421616832377
21,16,22,23,1122.580586080586,111.58058608058607,1136.539961013645,114.85185185185183,14.337549590776396,14.337549590776396,6.986365540419939
22,16,23,18,933.573221757322,78.0,932.1171171171172,79.62162162162163,2.179425935180332,2.179425935180332,-12.158123655596064
24,16,25,19,985.2402234636872,102.18715083798882,982.5197889182058,95.05013192612137,7.637918765252916,7.637918765252916,5.458492830072585
26,16,27,20,978.3732876712328,95.8972602739726,977.9185185185186,95.8925925925926,0.45479310626907626,0.45479310626907626,-7.1831256589838395
27,16,28,15,339.66381766381767,70.27350427350427,339.49591280653954,72.44141689373296,2.174405015181031,2.174405015181031,1.7196119089119546
28,16,29,15,629.1194805194805,74.82597402597402,635.0,80.4017543859649,8.103692737488862,8.103692737488862,5.929287722307831
30,16,31,17,610.9620253164557,92.8481012658228,604.5486725663717,83.98230088495575,10.942280835840027,10.942280835840027,2.838588098351165
31,16,32,19,1024.302729528536,82.3970223325062,1037.1262699564586,108.4789550072569,29.063902029094326,29.063902029094326,18.1216211932543
32,16,33,16,541.9723502304147,84.52534562211981,547.1926229508197,78.65573770491804,7.855160366095791,7.855160366095791,-21.208741662998534
33,16,34,9,547.1926229508197,78.65573770491804,554.15,62.6,17.498337311115808,17.498337311115808,9.643176945020016
34,16,35,13,1031.1771978021975,92.10164835164836,1035.2551020408164,90.14668367346938,4.52229917987226,4.52229917987226,-12.976038131243548
36,16,37,11,1037.4602564102563,84.55,1039.6004993757804,73.9250936329588,10.838324375099118,10.838324375099118,6.3160251952268585
37,16,38,19,1104.126050420168,101.91176470588236,1103.00796812749,102.29482071713149,1.1818798250898293,1.1818798250898293,-9.656444550009288
38,16,39,10,1012.470802919708,76.49391727493918,1006.0711974110033,65.30744336569579,12.887674312661213,12.887674312661213,11.705794487571383
38,16,39,14,1012.470802919708,76.49391727493918,1019.536939313984,89.2915567282322,14.618818663592267,14.618818663592267,1.7311443509310536
43,16,44,12,825.2393162393163,104.26495726495726,823.6578947368421,102.1842105263158,2.6135035792695698,2.6135035792695698,-12.005315084322696
44,16,45,21,1033.4540389972144,115.2284122562674,1059.0204545454546,114.53181818181818,25.575903645616464,25.575903645616464,22.962400066346895
45,16,46,17,880.5586592178771,95.195530726257,872.4360465116279,106.68023255813954,14.066812479839477,14.066812479839477,-11.509091165776987
46,16,47,19,1100.2962962962963,107.03086419753086,1102.0496894409937,104.527950310559,3.055972095008123,3.055972095008123,-11.010840384831354
47,16,48,19,1037.2902298850574,88.08045977011494,1035.2018072289156,90.20180722891568,2.976848036371145,2.976848036371145,-0.07912405863697769
48,16,49,16,1075.455497382199,87.08900523560209,1069.5298507462687,87.70522388059702,5.957601318681065,5.957601318681065,2.98075328230992
49,16,50,23,1069.5298507462687,87.70522388059702,1063.9769989047095,100.90470974808323,14.319936827384264,14.319936827384264,8.3623355087032
50,16,51,16,547.3311897106109,88.59485530546624,549.5274261603375,91.14767932489453,3.3675458448665077,3.3675458448665077,-10.952390982517757
51,16,52,14,549.5274261603375,91.14767932489453,551.1129707112971,93.13389121338912,2.5414541485288904,2.5414541485288904,-0.8260916963376173
52,16,53,17,1035.7596017069702,101.41109530583216,1061.2017045454545,93.07954545454544,26.771539361203832,26.771539361203832,24.230085212674943
52,16,53,21,1035.7596017069702,101.41109530583216,1013.9185393258427,103.61516853932584,21.951991817484465,21.951991817484465,-4.8195475437193664
52,16,53,23,1035.7596017069702,101.41109530583216,1050.9747899159663,113.14285714285714,19.212917218263588,19.212917218263588,-2.739074599220878
54,16,55,10,1057.7285067873304,61.92307692307692,1045.8439393939393,60.94090909090909,11.925082631940112,11.925082631940112,-7.287834586323475
55,16,56,12,697.5366666666666,91.48666666666666,686.9266347687401,76.11961722488039,18.674018994884918,18.674018994884918,6.748936362944805
56,16,57,16,553.3398058252427,99.98543689320388,552.4401709401709,101.97863247863248,2.1868176806058153,2.1868176806058153,-16.4872013142791
57,16,58,18,552.4401709401709,101.97863247863248,554.0890052356021,92.06282722513087,10.051957439183685,10.051957439183685,7.86513975857787
58,16,59,18,721.552036199095,82.83257918552036,721.7836734693877,79.12653061224489,3.713280470482372,3.713280470482372,-6.3386769687013125
59,16,60,13,1118.6417112299466,68.46524064171123,1125.078431372549,70.23529411764706,6.675661428042543,6.675661428042543,2.9623809575601707
60,16,61,16,551.1182795698925,92.77956989247312,550.4615384615385,95.18131868131869,2.4899209080055575,2.4899209080055575,-4.185740520036985
62,16,63,19,622.6474576271187,137.37966101694914,619.8633333333333,137.57,2.7906230508104364,2.7906230508104364,0.30070214280487884
63,16,64,13,871.8019323671498,108.04347826086956,869.7582938388625,110.3175355450237,3.0574163873955116,3.0574163873955116,0.2667933365850752
64,16,65,11,620.6732026143791,133.3856209150327,621.6125827814569,140.51986754966887,7.195825883254606,7.195825883254606,4.138409495859094
65,16,66,23,903.328947368421,182.14285714285717,903.3462282398452,183.13346228239843,0.9907558584246356,0.9907558584246356,-6.20507002482997
66,16,67,20,472.0263157894737,143.69298245614036,479.3333333333333,157.57070707070707,15.68386896986911,15.68386896986911,14.693113111444474
67,16,68,13,867.8251748251748,116.02797202797204,864.507299270073,119.03649635036496,4.478785192166761,4.478785192166761,-11.205083777702349
68,16,69,17,598.24,148.11076923076922,602.6345514950166,147.51495016611295,4.434758527829927,4.434758527829927,-0.04402666433683411
69,16,70,20,489.5754716981132,146.39622641509433,492.2774566473988,139.65895953757226,7.258890248868775,7.258890248868775,2.8241317210388486
70,16,71,15,604.1894150417827,111.016713091922,610.4362606232295,121.8186968838527,12.478218364797705,12.478218364797705,5.2193281159289295
71,16,72,13,864.5853658536586,122.45528455284553,864.8384401114206,119.27019498607244,3.1951278735456845,3.1951278735456845,-9.28309049125202
72,16,73,14,620.1459227467811,129.09012875536482,622.4326530612245,119.2408163265306,10.111285321450602,10.111285321450602,6.916157447904917
73,16,74,16,443.8744939271255,124.64574898785423,462.1378809869376,128.38171262699564,18.641586070114805,18.641586070114805,8.530300748664203
74,16,75,14,462.1378809869376,128.38171262699564,466.8969521044993,121.50943396226415,8.359244699596571,8.359244699596571,-10.282341370518234
75,16,76,15,745.979079497908,124.76987447698744,758.1075697211155,121.203187250996,12.642054139359315,12.642054139359315,4.282809439762744
76,16,77,17,1065.486111111111,118.51543209876544,1062.592380952381,128.83238095238096,10.715087861499885,10.715087861499885,-1.9269662778594299
77,16,78,13,906.9790301441676,128.1743119266055,912.0,130.4002789400279,5.49227343074088,5.49227343074088,-5.222814430759005
78,16,79,18,594.3421052631579,150.4703947368421,591.210355987055,146.93527508090614,4.722808963970079,4.722808963970079,-0.7694644667708008
79,16,80,16,1155.2251308900525,139.25130890052355,1156.8975409836066,134.9139344262295,4.648631287946963,4.648631287946963,-0.07417767602311631
80,16,81,14,1156.8975409836066,134.9139344262295,1161.530973451327,124.27433628318585,11.604729427194078,11.604729427194078,6.956098139247115
81,16,82,16,499.5465587044535,125.8582995951417,505.6691842900302,142.26737160120845,17.514113970208204,17.514113970208204,5.909384543014125
82,16,83,16,505.6691842900302,142.26737160120845,506.947265625,143.064453125,1.5062638727553679,1.5062638727553679,-16.007850097452835
83,16,84,12,506.947265625,143.064453125,506.8412213740458,126.49007633587786,16.57471602565037,16.57471602565037,15.068452152895004
84,16,85,14,908.8852223816356,166.45624103299858,913.0814332247558,168.18241042345278,4.537383189070595,4.537383189070595,-12.037332836579775
84,16,85,15,908.8852223816356,166.45624103299858,898.5435435435436,171.87387387387386,11.674804785895562,11.674804785895562,7.137421596824967
85,16,86,19,1106.2727272727273,168.05844155844156,1106.7721774193549,168.1431451612903,0.5065818288311503,0.5065818288311503,-11.168222957064412
86,16,87,17,776.394422310757,126.7011952191235,774.4631147540983,125.55737704918032,2.2446088488418434,2.2446088488418434,1.738027020010693
87,16,88,18,1064.3691588785048,119.3411214953271,1062.9802469135802,118.34814814814816,1.707358343909773,1.707358343909773,-0.5372505049320704
88,16,89,14,237.3293172690763,117.15461847389558,242.7531760435572,116.1978221415608,5.507604127665916,5.507604127665916,3.800245783756143
89,16,90,18,504.1017441860465,122.23837209302326,502.0761245674741,128.67128027681662,6.744289624583233,6.744289624583233,1.2366854969173176
90,16,91,17,1111.1025641025642,114.62564102564104,1110.1871657754011,105.6577540106952,9.014485654223831,9.014485654223831,2.270196029640598
91,16,92,13,869.6136363636364,102.42272727272729,875.4745762711865,102.94237288135594,5.883931352291649,5.883931352291649,-3.1305543019321824
92,16,93,19,1064.7512315270935,115.79802955665023,1064.7130919220056,122.34540389972145,6.547485427076829,6.547485427076829,0.6635540747851802
93,16,94,10,786.2380952380952,96.19727891156462,784.2673267326733,97.93069306930693,2.6246243815495554,2.6246243815495554,-3.9228610455272737
1,17,2,14,715.9817232375979,93.59268929503916,718.9141630901288,71.20600858369099,22.57792454501875,22.57792454501875,
2,17,3,46,943.3191489361702,99.03191489361704,943.4303797468356,90.25316455696202,8.77945498117975,8.77945498117975,-13.798469563839
